date,meal_period,restaurant_covers,event_indicator,occupancy_rate,number_of_items,dish_category,dishwasher_cycles,cycle_duration_minutes,items_per_rack,washing_time_minutes,waiting_time_minutes,rewash_required,items_rejected,damaged_items,dishwasher_utilization,staff_available,water_consumption_liters,detergent_consumption_ml,season,day_of_week,peak_period
2025-01-16,Lunch,44,False,0.756,92,Plates,4,2.05,24,8.2,3.6,True,1,0,0.323,3,24.7,38.4,Winter,Thursday,False
2025-01-16,Lunch,44,False,0.756,55,Glassware,3,2.0,20,6.0,1.9,True,2,0,0.25,3,14.7,32.3,Winter,Thursday,False
2025-01-16,Lunch,44,False,0.756,121,Cutlery,3,2.2,45,6.6,0.8,True,1,0,0.25,3,20.4,30.9,Winter,Thursday,False
2025-01-16,Lunch,44,False,0.756,12,Cookware,2,2.44,10,4.9,8.7,False,0,0,0.25,3,8.4,22.7,Winter,Thursday,False
2025-01-16,Dinner,103,False,0.756,235,Plates,10,2.03,24,20.3,10.3,True,2,2,1.028,3,60.3,104.5,Winter,Thursday,True
2025-01-16,Dinner,103,False,0.756,140,Glassware,7,1.97,20,13.8,0.7,True,2,0,0.715,3,38.4,67.9,Winter,Thursday,True
2025-01-16,Dinner,103,False,0.756,279,Cutlery,7,2.28,45,16.0,0.2,True,4,0,0.733,3,50.2,70.7,Winter,Thursday,True
2025-01-16,Dinner,103,False,0.756,22,Cookware,3,2.27,10,6.8,4.0,False,0,0,0.259,3,13.7,29.0,Winter,Thursday,True
2025-01-17,Breakfast,91,False,0.875,200,Plates,9,2.0,24,18.0,2.0,True,5,0,0.688,3,51.6,100.4,Winter,Friday,False
2025-01-17,Breakfast,91,False,0.875,130,Glassware,7,2.07,20,14.5,1.0,True,4,0,0.554,3,37.9,81.7,Winter,Friday,False
2025-01-17,Breakfast,91,False,0.875,254,Cutlery,6,2.01,45,12.1,5.2,True,7,0,0.467,3,42.3,64.4,Winter,Friday,False
2025-01-17,Breakfast,91,False,0.875,24,Cookware,3,2.16,10,6.5,4.9,True,1,0,0.25,3,13.9,32.2,Winter,Friday,False
2025-01-17,Lunch,56,False,0.875,124,Plates,6,2.05,24,12.3,0.1,True,2,1,0.435,3,31.5,64.1,Winter,Friday,False
2025-01-17,Lunch,56,False,0.875,73,Glassware,4,2.26,20,9.0,3.0,True,1,0,0.34,3,22.1,33.5,Winter,Friday,False
2025-01-17,Lunch,56,False,0.875,158,Cutlery,4,2.16,45,8.6,5.5,True,3,0,0.312,3,28.1,32.1,Winter,Friday,False
2025-01-17,Lunch,56,False,0.875,13,Cookware,2,2.4,10,4.8,1.2,False,0,0,0.25,3,8.9,22.4,Winter,Friday,False
2025-01-17,Dinner,118,False,0.875,255,Plates,11,2.01,24,22.1,19.2,True,7,0,1.105,3,60.2,101.8,Winter,Friday,True
2025-01-17,Dinner,118,False,0.875,168,Glassware,9,2.05,20,18.5,10.7,False,0,0,0.894,3,48.1,84.2,Winter,Friday,True
2025-01-17,Dinner,118,False,0.875,321,Cutlery,8,2.0,45,16.0,1.3,True,6,2,0.739,3,56.2,81.4,Winter,Friday,True
2025-01-17,Dinner,118,False,0.875,14,Cookware,2,2.36,10,4.7,0.6,True,1,0,0.25,3,9.1,19.5,Winter,Friday,True
2025-01-18,Breakfast,94,False,0.915,214,Plates,9,2.11,24,19.0,7.4,True,1,1,0.775,3,51.4,97.5,Winter,Saturday,False
2025-01-18,Breakfast,94,False,0.915,122,Glassware,7,2.12,20,14.8,5.8,True,1,0,0.532,3,34.8,82.0,Winter,Saturday,False
2025-01-18,Breakfast,94,False,0.915,259,Cutlery,6,2.26,45,13.5,2.6,True,3,0,0.534,3,44.0,59.7,Winter,Saturday,False
2025-01-18,Breakfast,94,False,0.915,25,Cookware,3,2.4,10,7.2,1.7,True,1,0,0.25,3,12.6,27.4,Winter,Saturday,False
2025-01-18,Lunch,55,False,0.915,118,Plates,5,2.29,24,11.4,4.9,False,0,0,0.463,3,27.6,51.0,Winter,Saturday,False
2025-01-18,Lunch,55,False,0.915,78,Glassware,4,2.11,20,8.4,5.4,True,1,0,0.339,3,23.7,44.3,Winter,Saturday,False
2025-01-18,Lunch,55,False,0.915,153,Cutlery,4,2.12,45,8.5,6.2,True,2,1,0.297,3,28.2,41.0,Winter,Saturday,False
2025-01-18,Lunch,55,False,0.915,15,Cookware,2,2.76,10,5.5,0.5,True,1,0,0.25,3,9.2,21.7,Winter,Saturday,False
2025-01-18,Dinner,114,False,0.915,253,Plates,11,2.37,24,26.0,21.7,True,4,0,1.25,3,63.8,118.0,Winter,Saturday,True
2025-01-18,Dinner,114,False,0.915,176,Glassware,9,2.13,20,19.1,10.3,True,4,0,0.971,3,47.9,95.9,Winter,Saturday,True
2025-01-18,Dinner,114,False,0.915,307,Cutlery,7,2.04,45,14.3,4.5,True,3,0,0.722,3,51.1,74.0,Winter,Saturday,True
2025-01-18,Dinner,114,False,0.915,33,Cookware,4,2.36,10,9.4,0.0,True,2,0,0.403,3,17.0,36.4,Winter,Saturday,True
2025-01-19,Breakfast,85,False,0.85,176,Plates,8,2.05,24,16.4,0.0,True,1,0,0.62,3,40.2,95.7,Winter,Sunday,False
2025-01-19,Breakfast,85,False,0.85,106,Glassware,6,2.14,20,12.9,5.9,True,2,1,0.468,3,30.5,58.1,Winter,Sunday,False
2025-01-19,Breakfast,85,False,0.85,249,Cutlery,6,2.41,45,14.4,0.0,True,5,0,0.548,3,42.5,47.9,Winter,Sunday,False
2025-01-19,Breakfast,85,False,0.85,22,Cookware,3,2.27,10,6.8,3.8,True,2,0,0.25,3,14.1,26.7,Winter,Sunday,False
2025-01-19,Lunch,54,False,0.85,107,Plates,5,2.15,24,10.7,3.8,True,1,0,0.394,3,28.4,52.3,Winter,Sunday,False
2025-01-19,Lunch,54,False,0.85,79,Glassware,4,1.99,20,8.0,8.9,False,0,0,0.324,3,22.3,34.4,Winter,Sunday,False
2025-01-19,Lunch,54,False,0.85,145,Cutlery,4,2.02,45,8.1,4.7,True,4,0,0.268,3,26.7,38.4,Winter,Sunday,False
2025-01-19,Lunch,54,False,0.85,7,Cookware,1,2.26,10,2.3,0.0,False,0,0,0.25,3,4.3,9.5,Winter,Sunday,False
2025-01-19,Dinner,107,False,0.85,233,Plates,10,2.03,24,20.3,12.6,True,5,0,1.021,3,55.3,97.0,Winter,Sunday,True
2025-01-19,Dinner,107,False,0.85,156,Glassware,8,1.96,20,15.7,4.3,True,6,0,0.793,3,43.8,76.3,Winter,Sunday,True
2025-01-19,Dinner,107,False,0.85,301,Cutlery,7,2.02,45,14.2,4.3,True,7,1,0.702,3,50.1,61.4,Winter,Sunday,True
2025-01-19,Dinner,107,False,0.85,28,Cookware,3,2.44,10,7.3,0.4,False,0,0,0.354,3,14.2,27.6,Winter,Sunday,True
2025-01-20,Breakfast,59,False,0.819,141,Plates,6,2.11,24,12.7,1.5,True,1,0,0.511,3,31.7,62.8,Winter,Monday,False
2025-01-20,Breakfast,59,False,0.819,76,Glassware,4,2.05,20,8.2,6.1,True,2,0,0.32,3,21.8,38.4,Winter,Monday,False
2025-01-20,Breakfast,59,False,0.819,172,Cutlery,4,2.2,45,8.8,3.2,True,1,1,0.346,3,29.7,46.4,Winter,Monday,False
2025-01-20,Breakfast,59,False,0.819,5,Cookware,1,2.38,10,2.4,0.0,False,0,0,0.25,3,4.4,10.0,Winter,Monday,False
2025-01-20,Lunch,75,False,0.819,162,Plates,7,2.37,24,16.6,0.7,True,1,1,0.66,3,40.0,65.5,Winter,Monday,False
2025-01-20,Lunch,75,False,0.819,104,Glassware,6,2.01,20,12.1,4.8,True,1,0,0.431,3,31.4,59.1,Winter,Monday,False
2025-01-20,Lunch,75,False,0.819,214,Cutlery,5,2.06,45,10.3,2.0,True,3,0,0.404,3,36.2,43.4,Winter,Monday,False
2025-01-20,Lunch,75,False,0.819,9,Cookware,1,2.34,10,2.3,0.6,True,1,0,0.25,3,4.7,9.2,Winter,Monday,False
2025-01-20,Dinner,108,False,0.819,234,Plates,10,2.11,24,21.1,13.2,True,6,0,1.066,3,60.6,86.1,Winter,Monday,True
2025-01-20,Dinner,108,False,0.819,147,Glassware,8,2.05,20,16.4,3.1,True,3,0,0.781,3,40.7,84.1,Winter,Monday,True
2025-01-20,Dinner,108,False,0.819,289,Cutlery,7,2.44,45,17.1,12.0,True,6,0,0.812,3,48.5,71.0,Winter,Monday,True
2025-01-20,Dinner,108,False,0.819,14,Cookware,2,2.35,10,4.7,2.5,False,0,0,0.25,3,9.2,17.5,Winter,Monday,True
2025-01-21,Breakfast,76,False,0.791,156,Plates,7,2.2,24,15.4,4.0,True,3,1,0.588,3,39.4,67.4,Winter,Tuesday,False
2025-01-21,Breakfast,76,False,0.791,110,Glassware,6,2.06,20,12.3,0.0,True,3,0,0.466,3,30.8,70.1,Winter,Tuesday,False
2025-01-21,Breakfast,76,False,0.791,221,Cutlery,5,2.16,45,10.8,1.6,True,3,0,0.436,3,37.6,60.4,Winter,Tuesday,False
2025-01-21,Breakfast,76,False,0.791,18,Cookware,2,2.78,10,5.6,2.2,True,2,0,0.25,3,9.4,22.8,Winter,Tuesday,False
2025-01-21,Lunch,64,False,0.791,137,Plates,6,2.18,24,13.1,9.0,True,4,0,0.513,3,32.9,65.5,Winter,Tuesday,False
2025-01-21,Lunch,64,False,0.791,87,Glassware,5,1.99,20,9.9,0.2,False,0,0,0.356,3,24.1,45.2,Winter,Tuesday,False
2025-01-21,Lunch,64,False,0.791,186,Cutlery,5,2.16,45,10.8,11.7,True,2,1,0.368,3,32.8,50.5,Winter,Tuesday,False
2025-01-21,Lunch,64,False,0.791,20,Cookware,2,2.46,10,4.9,4.9,False,0,0,0.25,3,9.1,15.0,Winter,Tuesday,False
2025-01-21,Dinner,115,False,0.791,249,Plates,11,2.16,24,23.8,18.1,True,11,0,1.164,3,64.7,109.6,Winter,Tuesday,True
2025-01-21,Dinner,115,False,0.791,155,Glassware,8,2.08,20,16.6,11.6,True,1,0,0.835,3,41.2,76.8,Winter,Tuesday,True
2025-01-21,Dinner,115,False,0.791,318,Cutlery,8,2.1,45,16.8,6.8,True,6,1,0.768,3,55.5,85.7,Winter,Tuesday,True
2025-01-21,Dinner,115,False,0.791,27,Cookware,3,2.53,10,7.6,3.3,True,2,0,0.354,3,12.4,31.3,Winter,Tuesday,True
2025-01-22,Breakfast,71,True,0.857,154,Plates,7,2.05,24,14.4,11.8,True,4,0,0.542,4,42.5,70.7,Winter,Wednesday,True
2025-01-22,Breakfast,71,True,0.857,101,Glassware,6,1.79,20,10.7,9.8,False,0,0,0.372,4,32.7,67.5,Winter,Wednesday,True
2025-01-22,Breakfast,71,True,0.857,202,Cutlery,5,2.14,45,10.7,13.4,True,3,0,0.396,4,36.6,42.7,Winter,Wednesday,True
2025-01-22,Breakfast,71,True,0.857,5,Cookware,1,2.71,10,2.7,13.5,False,0,0,0.25,4,4.1,9.6,Winter,Wednesday,True
2025-01-22,Lunch,65,True,0.857,141,Plates,6,2.01,24,12.0,13.5,False,0,0,0.485,4,34.2,58.9,Winter,Wednesday,True
2025-01-22,Lunch,65,True,0.857,92,Glassware,5,2.19,20,11.0,13.7,True,3,0,0.415,4,25.5,56.2,Winter,Wednesday,True
2025-01-22,Lunch,65,True,0.857,176,Cutlery,4,2.1,45,8.4,14.3,True,2,1,0.338,4,28.8,36.9,Winter,Wednesday,True
2025-01-22,Lunch,65,True,0.857,16,Cookware,2,2.46,10,4.9,15.5,False,0,0,0.25,4,9.1,22.3,Winter,Wednesday,True
2025-01-22,Dinner,128,True,0.857,282,Plates,12,2.03,24,24.3,26.7,True,10,0,1.235,5,70.0,119.8,Winter,Wednesday,True
2025-01-22,Dinner,128,True,0.857,167,Glassware,9,2.11,20,19.0,19.4,True,3,1,0.916,5,49.8,88.0,Winter,Wednesday,True
2025-01-22,Dinner,128,True,0.857,347,Cutlery,8,1.99,45,15.9,15.6,True,2,1,0.794,5,56.9,87.7,Winter,Wednesday,True
2025-01-22,Dinner,128,True,0.857,20,Cookware,2,2.55,10,5.1,9.9,True,1,0,0.265,5,9.0,21.2,Winter,Wednesday,True
2025-01-23,Breakfast,87,False,0.918,189,Plates,8,2.21,24,17.7,2.9,True,6,0,0.716,3,44.9,71.0,Winter,Thursday,False
2025-01-23,Breakfast,87,False,0.918,128,Glassware,7,2.38,20,16.7,2.9,True,2,0,0.627,3,38.1,75.8,Winter,Thursday,False
2025-01-23,Breakfast,87,False,0.918,250,Cutlery,6,2.07,45,12.4,5.6,True,4,0,0.475,3,43.4,55.8,Winter,Thursday,False
2025-01-23,Breakfast,87,False,0.918,23,Cookware,3,2.17,10,6.5,0.0,False,0,0,0.25,3,12.8,30.9,Winter,Thursday,False
2025-01-23,Lunch,62,False,0.918,136,Plates,6,2.11,24,12.6,1.9,True,2,0,0.491,3,34.4,65.4,Winter,Thursday,False
2025-01-23,Lunch,62,False,0.918,79,Glassware,4,1.98,20,7.9,7.1,True,1,0,0.321,3,21.4,37.7,Winter,Thursday,False
2025-01-23,Lunch,62,False,0.918,174,Cutlery,4,1.97,45,7.9,0.0,True,3,0,0.314,3,29.1,40.9,Winter,Thursday,False
2025-01-23,Lunch,62,False,0.918,11,Cookware,2,2.5,10,5.0,5.8,False,0,0,0.25,3,8.0,19.4,Winter,Thursday,False
2025-01-23,Dinner,106,False,0.918,235,Plates,10,1.83,24,18.3,16.3,True,1,0,0.93,3,57.3,93.3,Winter,Thursday,True
2025-01-23,Dinner,106,False,0.918,172,Glassware,9,2.15,20,19.3,8.7,True,3,0,0.958,3,49.6,106.5,Winter,Thursday,True
2025-01-23,Dinner,106,False,0.918,296,Cutlery,7,1.9,45,13.3,1.6,True,6,0,0.647,3,46.6,79.5,Winter,Thursday,True
2025-01-23,Dinner,106,False,0.918,22,Cookware,3,2.66,10,8.0,0.0,False,0,0,0.304,3,12.9,28.1,Winter,Thursday,True
2025-01-24,Breakfast,85,False,0.919,192,Plates,8,2.03,24,16.2,2.8,True,2,0,0.667,3,44.2,76.9,Winter,Friday,False
2025-01-24,Breakfast,85,False,0.919,126,Glassware,7,2.12,20,14.9,1.1,True,6,0,0.551,3,35.9,71.7,Winter,Friday,False
2025-01-24,Breakfast,85,False,0.919,250,Cutlery,6,1.99,45,11.9,6.2,True,4,0,0.454,3,43.8,61.9,Winter,Friday,False
2025-01-24,Breakfast,85,False,0.919,11,Cookware,2,2.26,10,4.5,0.0,True,1,0,0.25,3,7.5,21.8,Winter,Friday,False
2025-01-24,Lunch,82,False,0.919,188,Plates,8,1.99,24,15.9,5.8,True,4,0,0.641,3,42.9,84.2,Winter,Friday,False
2025-01-24,Lunch,82,False,0.919,122,Glassware,7,2.29,20,16.0,0.0,True,2,1,0.575,3,35.3,78.3,Winter,Friday,False
2025-01-24,Lunch,82,False,0.919,229,Cutlery,6,2.02,45,12.1,2.4,True,5,0,0.424,3,38.7,64.6,Winter,Friday,False
2025-01-24,Lunch,82,False,0.919,15,Cookware,2,2.57,10,5.1,5.8,False,0,0,0.25,3,8.3,20.7,Winter,Friday,False
2025-01-24,Dinner,112,False,0.919,241,Plates,11,2.09,24,23.0,12.2,True,8,0,1.091,3,63.3,114.3,Winter,Friday,True
2025-01-24,Dinner,112,False,0.919,150,Glassware,8,2.45,20,19.6,9.9,True,7,1,0.952,3,43.8,96.4,Winter,Friday,True
2025-01-24,Dinner,112,False,0.919,322,Cutlery,8,2.11,45,16.9,8.8,True,9,0,0.783,3,55.0,77.2,Winter,Friday,True
2025-01-24,Dinner,112,False,0.919,42,Cookware,5,2.56,10,12.8,6.9,True,3,0,0.558,3,22.2,45.1,Winter,Friday,True
2025-01-25,Breakfast,82,False,0.826,187,Plates,8,2.12,24,17.0,0.9,True,3,1,0.681,3,45.5,89.7,Winter,Saturday,False
2025-01-25,Breakfast,82,False,0.826,124,Glassware,7,1.85,20,12.9,1.1,True,1,0,0.472,3,36.9,79.5,Winter,Saturday,False
2025-01-25,Breakfast,82,False,0.826,219,Cutlery,5,1.97,45,9.9,3.2,True,4,0,0.396,3,37.0,46.5,Winter,Saturday,False
2025-01-25,Breakfast,82,False,0.826,27,Cookware,3,2.51,10,7.5,1.7,False,0,0,0.279,3,12.5,33.1,Winter,Saturday,False
2025-01-25,Lunch,55,False,0.826,118,Plates,5,2.1,24,10.5,3.5,True,3,0,0.426,3,29.5,61.0,Winter,Saturday,False
2025-01-25,Lunch,55,False,0.826,72,Glassware,4,2.09,20,8.3,2.0,True,1,0,0.309,3,19.5,33.6,Winter,Saturday,False
2025-01-25,Lunch,55,False,0.826,156,Cutlery,4,2.17,45,8.7,0.0,True,4,0,0.309,3,27.6,41.1,Winter,Saturday,False
2025-01-25,Lunch,55,False,0.826,15,Cookware,2,2.77,10,5.5,3.1,False,0,1,0.25,3,9.0,14.0,Winter,Saturday,False
2025-01-25,Dinner,109,False,0.826,250,Plates,11,1.78,24,19.6,13.0,True,4,1,0.961,3,63.7,117.6,Winter,Saturday,True
2025-01-25,Dinner,109,False,0.826,135,Glassware,7,1.98,20,13.8,3.4,True,1,0,0.692,3,37.9,77.9,Winter,Saturday,True
2025-01-25,Dinner,109,False,0.826,300,Cutlery,7,2.16,45,15.1,7.0,True,8,0,0.745,3,51.1,73.0,Winter,Saturday,True
2025-01-25,Dinner,109,False,0.826,22,Cookware,3,2.19,10,6.6,0.0,True,1,0,0.25,3,14.0,27.0,Winter,Saturday,True
2025-01-26,Breakfast,92,False,0.864,201,Plates,9,1.95,24,17.5,7.2,True,1,1,0.671,3,49.1,86.2,Winter,Sunday,False
2025-01-26,Breakfast,92,False,0.864,126,Glassware,7,2.17,20,15.2,7.6,True,4,1,0.564,3,35.5,75.2,Winter,Sunday,False
2025-01-26,Breakfast,92,False,0.864,262,Cutlery,6,2.09,45,12.5,1.1,True,3,1,0.5,3,46.2,58.8,Winter,Sunday,False
2025-01-26,Breakfast,92,False,0.864,19,Cookware,2,2.43,10,4.9,6.3,False,0,0,0.25,3,9.0,19.7,Winter,Sunday,False
2025-01-26,Lunch,78,False,0.864,167,Plates,7,2.29,24,16.0,2.4,True,4,0,0.656,3,39.5,68.6,Winter,Sunday,False
2025-01-26,Lunch,78,False,0.864,105,Glassware,6,2.37,20,14.2,0.0,True,4,0,0.513,3,29.3,63.1,Winter,Sunday,False
2025-01-26,Lunch,78,False,0.864,227,Cutlery,6,2.07,45,12.4,2.3,True,6,0,0.43,3,42.2,60.0,Winter,Sunday,False
2025-01-26,Lunch,78,False,0.864,22,Cookware,3,2.44,10,7.3,2.6,False,0,0,0.25,3,12.4,26.7,Winter,Sunday,False
2025-01-26,Dinner,85,False,0.864,198,Plates,9,2.04,24,18.4,3.8,True,6,0,0.872,3,51.3,79.1,Winter,Sunday,True
2025-01-26,Dinner,85,False,0.864,113,Glassware,6,2.24,20,13.4,3.8,False,0,0,0.656,3,32.7,63.3,Winter,Sunday,True
2025-01-26,Dinner,85,False,0.864,241,Cutlery,6,2.13,45,12.8,2.3,True,6,0,0.592,3,43.0,54.5,Winter,Sunday,True
2025-01-26,Dinner,85,False,0.864,5,Cookware,1,2.28,10,2.3,3.1,True,1,0,0.25,3,4.1,9.6,Winter,Sunday,True
2025-01-27,Breakfast,86,False,0.832,195,Plates,9,2.14,24,19.3,6.5,True,4,0,0.716,3,49.9,94.4,Winter,Monday,False
2025-01-27,Breakfast,86,False,0.832,124,Glassware,7,2.07,20,14.5,3.9,True,4,0,0.528,3,36.2,71.8,Winter,Monday,False
2025-01-27,Breakfast,86,False,0.832,246,Cutlery,6,2.12,45,12.7,1.6,True,4,0,0.478,3,41.9,50.2,Winter,Monday,False
2025-01-27,Breakfast,86,False,0.832,10,Cookware,1,2.53,10,2.5,4.9,False,0,0,0.25,3,4.7,9.6,Winter,Monday,False
2025-01-27,Lunch,68,False,0.832,147,Plates,7,2.17,24,15.2,3.2,True,2,1,0.547,3,39.1,65.8,Winter,Monday,False
2025-01-27,Lunch,68,False,0.832,97,Glassware,5,2.32,20,11.6,1.4,True,1,1,0.464,3,28.1,43.3,Winter,Monday,False
2025-01-27,Lunch,68,False,0.832,193,Cutlery,5,1.94,45,9.7,3.7,True,2,1,0.343,3,34.2,61.9,Winter,Monday,False
2025-01-27,Lunch,68,False,0.832,11,Cookware,2,2.39,10,4.8,1.0,False,0,0,0.25,3,8.3,20.2,Winter,Monday,False
2025-01-27,Dinner,114,False,0.832,241,Plates,11,1.82,24,20.0,14.3,True,1,0,0.945,3,61.9,109.1,Winter,Monday,True
2025-01-27,Dinner,114,False,0.832,167,Glassware,9,2.1,20,18.9,6.1,True,2,0,0.909,3,46.8,97.3,Winter,Monday,True
2025-01-27,Dinner,114,False,0.832,314,Cutlery,7,2.02,45,14.2,3.8,True,7,0,0.732,3,54.5,75.6,Winter,Monday,True
2025-01-27,Dinner,114,False,0.832,28,Cookware,3,2.43,10,7.3,2.2,True,2,0,0.353,3,15.0,29.0,Winter,Monday,True
2025-01-28,Breakfast,102,False,0.98,228,Plates,10,2.08,24,20.8,1.2,True,6,0,0.814,3,57.5,94.8,Winter,Tuesday,False
2025-01-28,Breakfast,102,False,0.98,145,Glassware,8,2.15,20,17.2,0.0,True,4,0,0.641,3,43.0,82.4,Winter,Tuesday,False
2025-01-28,Breakfast,102,False,0.98,284,Cutlery,7,2.23,45,15.6,2.2,True,1,0,0.579,3,50.4,74.2,Winter,Tuesday,False
2025-01-28,Breakfast,102,False,0.98,25,Cookware,3,2.4,10,7.2,1.3,False,0,0,0.25,3,13.4,32.0,Winter,Tuesday,False
2025-01-28,Lunch,52,False,0.98,113,Plates,5,2.27,24,11.4,5.6,True,1,0,0.441,3,28.4,59.1,Winter,Tuesday,False
2025-01-28,Lunch,52,False,0.98,72,Glassware,4,2.02,20,8.1,5.3,True,3,1,0.299,3,21.0,44.5,Winter,Tuesday,False
2025-01-28,Lunch,52,False,0.98,139,Cutlery,4,2.26,45,9.0,0.0,False,0,0,0.287,3,25.2,49.0,Winter,Tuesday,False
2025-01-28,Lunch,52,False,0.98,14,Cookware,2,2.74,10,5.5,0.0,False,0,0,0.25,3,9.1,20.5,Winter,Tuesday,False
2025-01-28,Dinner,112,False,0.98,246,Plates,11,2.15,24,23.6,10.8,True,11,1,1.142,3,59.2,109.5,Winter,Tuesday,True
2025-01-28,Dinner,112,False,0.98,153,Glassware,8,1.9,20,15.2,5.0,True,2,0,0.754,3,39.9,84.9,Winter,Tuesday,True
2025-01-28,Dinner,112,False,0.98,326,Cutlery,8,2.13,45,17.0,4.7,True,5,0,0.8,3,57.6,96.3,Winter,Tuesday,True
2025-01-28,Dinner,112,False,0.98,33,Cookware,4,2.38,10,9.5,3.7,True,4,0,0.407,3,19.0,39.4,Winter,Tuesday,True
2025-01-29,Breakfast,86,False,0.861,188,Plates,8,2.23,24,17.9,1.7,True,3,1,0.72,3,47.3,73.7,Winter,Wednesday,False
2025-01-29,Breakfast,86,False,0.861,128,Glassware,7,2.0,20,14.0,1.4,True,3,0,0.528,3,36.5,60.9,Winter,Wednesday,False
2025-01-29,Breakfast,86,False,0.861,242,Cutlery,6,2.21,45,13.2,3.3,True,5,0,0.489,3,43.4,70.6,Winter,Wednesday,False
2025-01-29,Breakfast,86,False,0.861,15,Cookware,2,2.44,10,4.9,3.5,False,0,0,0.25,3,8.6,19.8,Winter,Wednesday,False
2025-01-29,Lunch,51,False,0.861,113,Plates,5,2.15,24,10.7,0.7,True,2,0,0.416,3,28.0,46.9,Winter,Wednesday,False
2025-01-29,Lunch,51,False,0.861,66,Glassware,4,1.99,20,7.9,0.0,False,0,0,0.27,3,20.9,38.8,Winter,Wednesday,False
2025-01-29,Lunch,51,False,0.861,149,Cutlery,4,2.31,45,9.2,4.3,True,2,0,0.315,3,27.0,39.0,Winter,Wednesday,False
2025-01-29,Lunch,51,False,0.861,9,Cookware,1,2.44,10,2.4,6.1,False,0,0,0.25,3,4.7,10.7,Winter,Wednesday,False
2025-01-29,Dinner,85,False,0.861,194,Plates,9,1.92,24,17.2,4.5,True,2,0,0.803,3,49.1,92.6,Winter,Wednesday,True
2025-01-29,Dinner,85,False,0.861,111,Glassware,6,2.01,20,12.1,0.4,True,1,1,0.58,3,31.9,62.6,Winter,Wednesday,True
2025-01-29,Dinner,85,False,0.861,242,Cutlery,6,2.06,45,12.4,9.8,True,4,1,0.574,3,43.9,54.9,Winter,Wednesday,True
2025-01-29,Dinner,85,False,0.861,14,Cookware,2,2.32,10,4.6,5.3,True,1,0,0.25,3,8.6,19.5,Winter,Wednesday,True
2025-01-30,Breakfast,91,False,0.944,193,Plates,9,2.13,24,19.2,0.0,True,1,2,0.706,3,46.2,104.8,Winter,Thursday,False
2025-01-30,Breakfast,91,False,0.944,128,Glassware,7,1.89,20,13.2,4.0,True,3,0,0.498,3,36.3,71.7,Winter,Thursday,False
2025-01-30,Breakfast,91,False,0.944,256,Cutlery,6,2.25,45,13.5,1.5,True,10,0,0.528,3,44.3,53.8,Winter,Thursday,False
2025-01-30,Breakfast,91,False,0.944,11,Cookware,2,2.56,10,5.1,3.3,False,0,0,0.25,3,8.7,20.2,Winter,Thursday,False
2025-01-30,Lunch,75,False,0.944,163,Plates,7,1.87,24,13.1,2.7,True,5,0,0.524,3,41.7,59.9,Winter,Thursday,False
2025-01-30,Lunch,75,False,0.944,98,Glassware,5,2.23,20,11.2,1.3,True,1,1,0.451,3,27.5,43.7,Winter,Thursday,False
2025-01-30,Lunch,75,False,0.944,213,Cutlery,5,2.09,45,10.5,5.0,True,3,0,0.408,3,37.3,42.2,Winter,Thursday,False
2025-01-30,Lunch,75,False,0.944,22,Cookware,3,2.18,10,6.5,5.0,True,1,0,0.25,3,13.7,34.7,Winter,Thursday,False
2025-01-30,Dinner,116,False,0.944,252,Plates,11,2.27,24,25.0,16.9,True,10,0,1.236,3,60.1,122.9,Winter,Thursday,True
2025-01-30,Dinner,116,False,0.944,173,Glassware,9,2.24,20,20.2,12.4,True,3,0,1.006,3,44.8,97.3,Winter,Thursday,True
2025-01-30,Dinner,116,False,0.944,331,Cutlery,8,2.08,45,16.7,3.1,True,6,0,0.794,3,59.3,74.7,Winter,Thursday,True
2025-01-30,Dinner,116,False,0.944,30,Cookware,3,2.41,10,7.2,4.8,True,3,0,0.375,3,13.5,25.9,Winter,Thursday,True
2025-01-31,Breakfast,91,False,0.828,182,Plates,8,2.06,24,16.5,4.1,True,4,0,0.644,3,43.8,71.8,Winter,Friday,False
2025-01-31,Breakfast,91,False,0.828,121,Glassware,7,1.83,20,12.8,3.2,True,1,0,0.455,3,34.9,68.6,Winter,Friday,False
2025-01-31,Breakfast,91,False,0.828,254,Cutlery,6,2.26,45,13.6,5.1,True,7,1,0.526,3,44.6,48.8,Winter,Friday,False
2025-01-31,Breakfast,91,False,0.828,14,Cookware,2,2.42,10,4.8,0.0,True,1,0,0.25,3,8.3,22.7,Winter,Friday,False
2025-01-31,Lunch,52,False,0.828,115,Plates,5,2.01,24,10.0,1.1,True,3,1,0.396,3,28.0,55.9,Winter,Friday,False
2025-01-31,Lunch,52,False,0.828,73,Glassware,4,2.07,20,8.3,4.5,True,1,0,0.311,3,21.1,41.9,Winter,Friday,False
2025-01-31,Lunch,52,False,0.828,154,Cutlery,4,2.18,45,8.7,0.0,True,2,0,0.307,3,28.2,45.4,Winter,Friday,False
2025-01-31,Lunch,52,False,0.828,20,Cookware,2,2.39,10,4.8,2.6,False,0,0,0.25,3,9.7,22.8,Winter,Friday,False
2025-01-31,Dinner,117,False,0.828,261,Plates,11,1.9,24,20.9,14.9,True,7,1,1.074,3,61.1,109.1,Winter,Friday,True
2025-01-31,Dinner,117,False,0.828,181,Glassware,10,2.14,20,21.4,10.1,True,2,0,1.004,3,53.9,109.0,Winter,Friday,True
